Year,Day,DOY,Dec_day,Hour,Minute,E153,E158,E159,E161,T13,T14,T21,T22
2000,577,212,212.377,9,3,0.06,,0,0,0.06,,0.04,0.12
2000,577,212,212.398,9,33,0.21,,0.02,0.22,0.06,,0.15,0.21
2000,577,212,212.419,10,3,0.3,,0.14,0.43,0.11,,0.32,0.47
2000,577,212,212.44,10,33,0.46,,0.19,0.85,0.27,,0.55,0.74
2000,577,212,212.46,11,3,0.57,,0.16,1.42,0.47,,0.8,1.43
2000,577,212,212.481,11,33,1.4,,0.69,1.24,0.93,,0.94,1.7
2000,577,212,212.502,12,3,1.49,,0.7,1.7,0.99,,1.09,1.82
2000,577,212,212.523,12,33,1.72,,0.76,1.89,1,,1.01,1.87
2000,577,212,212.544,13,3,1.47,,0.95,1.86,0.97,,0.97,1.99
2000,577,212,212.565,13,33,1.57,,0.96,1.86,0.82,,0.95,1.7
2000,577,212,212.585,14,3,1.09,,0.59,1.16,0.46,,0.79,1.33
2000,577,212,212.606,14,33,0.54,,0.31,0.73,0.29,,0.46,0.82
2000,577,212,212.627,15,3,0.21,,0.14,0.46,0.16,,0.38,0.54
2000,577,212,212.648,15,33,0.22,,0.15,0.3,0.06,,0.2,0.32
2000,577,212,212.669,16,3,0.22,,0.06,0.17,0.05,,0.19,0.23
2000,577,212,212.69,16,33,0.39,,0.09,0.48,0.19,,0.52,0.5
2000,577,212,212.71,17,3,0.51,,0.24,0.67,0.29,,0.74,0.77
2000,577,212,212.731,17,33,0.57,,0.25,0.59,0.24,,0.58,0.85
2000,577,212,212.752,18,3,0.43,,0.19,0.37,0.19,,0.48,0.77
2000,577,212,212.773,18,33,0.28,,0.16,0.3,0.07,,0.37,0.46
2000,577,212,212.794,19,3,0.15,,0.13,0.27,0.03,,0.25,0.44
2000,577,212,212.815,19,33,0.16,,0.14,0.19,0.02,,0.13,0.39
2000,577,212,212.835,20,3,0.06,,0.04,0.14,0,,0.08,0.32
2000,577,212,212.856,20,33,0.13,,0.13,0.18,0,,0.1,0.15
2000,577,212,212.877,21,3,0.1,,0.12,0.19,0,,0.13,0.11
2000,577,212,212.898,21,33,0.05,,0.03,0.08,0.01,,0.02,0.21
2000,577,212,212.919,22,3,0.02,,0.02,0.03,0.01,,0.01,0.15
2000,577,212,212.94,22,33,0.03,,0.03,0.05,0.02,,0.03,0.15
2000,577,212,212.96,23,3,0.02,,0,0.05,0.03,,0.01,0.15
2000,577,212,212.981,23,33,0.05,,0.05,0.03,0,,0,0.14
2000,578,213,213.002,0,3,,,0,0,0,,0,0
2000,578,213,213.023,0,33,,,0.02,0,0,,0,0.01
2000,578,213,213.044,1,3,,,0.05,0.04,0.01,,0,0
2000,578,213,213.065,1,33,,,0.03,0.04,0,,0.01,0
2000,578,213,213.085,2,3,,,0.04,0,0.01,,0,0
2000,578,213,213.106,2,33,,,0,0.05,0,,0.04,0
2000,578,213,213.127,3,3,,,0.01,0.04,0.01,,0.02,0.03
2000,578,213,213.148,3,33,,,0.02,0,0,,0.01,0.02
2000,578,213,213.169,4,3,,,0.02,0.06,0,,0,0.04
2000,578,213,213.19,4,33,,,0.02,0.02,0,,0.02,0.06
2000,578,213,213.21,5,3,,,0.01,0.06,0,,0.03,0.02
2000,578,213,213.231,5,33,,,0.01,0.05,0,,0,0.03
2000,578,213,213.252,6,3,,,0.02,0.01,0,,0.05,0.03
2000,578,213,213.273,6,33,,,0.03,0.04,0,,0.04,0.03
2000,578,213,213.294,7,3,,,0,0.02,0.01,,0.07,0.02
2000,578,213,213.315,7,33,,,0.03,0.01,0.01,,0.07,0.07
2000,578,213,213.335,8,3,,,0.35,0.19,0.06,,0.53,0.37
2000,578,213,213.356,8,33,,,0.44,0.95,0.17,,0.87,1.06
2000,578,213,213.377,9,3,,,0.74,1.51,0.59,,1.12,1.27
2000,578,213,213.398,9,33,,,0.15,1.95,0.77,,1.8,1.56
2000,578,213,213.419,10,3,,,0.25,1.81,0.85,,1.27,1.98
2000,578,213,213.44,10,33,,,0.5,2.17,0.73,,1.25,1.82
2000,578,213,213.46,11,3,,,1.23,2.34,0.71,,1.48,1.96
2000,578,213,213.481,11,33,,,0.82,2.11,0.75,,1.37,2.2
2000,578,213,213.502,12,3,,,0.92,1.92,0.62,,1.32,2.12
2000,578,213,213.523,12,33,,,0.94,2.14,0.59,,1.3,2.09
2000,578,213,213.544,13,3,,,0.62,2.27,0.63,,1.14,2.26
2000,578,213,213.565,13,33,,,0.62,2.52,0.47,,1.6,1.9
2000,578,213,213.585,14,3,,,0.89,1.83,0.33,,1.5,1.8
2000,578,213,213.606,14,33,,,0.95,2.01,0.41,,1.23,1.87
2000,578,213,213.627,15,3,,,0.89,1.75,0.32,,1.37,1.9
2000,578,213,213.648,15,33,,,1.1,1.62,0.33,,1.28,2.01
2000,578,213,213.669,16,3,,,0.92,1.59,0.35,,1.17,1.73
2000,578,213,213.69,16,33,,,0.69,1.37,0.35,,1.04,1.96
2000,578,213,213.71,17,3,,,0.62,1.08,0.21,,0.99,1.98
2000,578,213,213.731,17,33,,,0.58,0.99,0.1,,1.04,1.39
2000,578,213,213.752,18,3,,,0.39,1.06,0.07,,0.97,1.31
2000,578,213,213.773,18,33,,,0.34,0.95,0,,0.77,1.08
2000,578,213,213.794,19,3,,,0.31,0.74,0,,0.61,1.03
2000,578,213,213.815,19,33,,,0.15,0.59,0,,0.55,1.06
2000,578,213,213.835,20,3,,,0.15,0.59,0,,0.47,0.93
2000,578,213,213.856,20,33,,,0.06,0.35,0.03,,0.34,0.93
2000,578,213,213.877,21,3,,,0.04,0.44,0.01,,0.33,0.8
2000,578,213,213.898,21,33,,,0.06,0.35,0,,0.36,0.73
2000,578,213,213.919,22,3,,,0.07,0.44,0,,0.31,0.62
2000,578,213,213.94,22,33,,,0,0.26,0.03,,0.2,0.74
2000,578,213,213.96,23,3,,,0.02,0.32,0.04,,0.27,0.77
2000,578,213,213.981,23,33,,,0.04,0.35,0,,0.27,0.58
2000,579,214,214.002,0,3,,,0.03,0.39,0,,0.31,0.62
2000,579,214,214.023,0,33,,,0.06,0.33,0,,0.25,0.7
2000,579,214,214.044,1,3,,,0,0,0,,0,0
2000,579,214,214.065,1,33,,,0,0,0.02,,0,0.07
2000,579,214,214.085,2,3,,,0.04,0.02,0.01,,0,0.03
2000,579,214,214.106,2,33,,,0,0,0.01,,0,0.08
2000,579,214,214.127,3,3,,,0,0,0.05,,0.04,0.14
2000,579,214,214.148,3,33,,,0.03,0.09,0,,0.06,0.02
2000,579,214,214.169,4,3,,,0.06,0.13,0,,0.07,0.06
2000,579,214,214.19,4,33,,,0.05,0.13,0.02,,0.08,0.05
2000,579,214,214.21,5,3,,,0.1,0.31,0.15,,0.25,0.09
2000,579,214,214.231,5,33,,,0.36,0.71,0.26,,0.41,0.23
2000,579,214,214.252,6,3,,,0.47,0.85,0.48,,0.63,0.32
2000,579,214,214.273,6,33,,,0.63,0.74,0.61,,0.56,0.46
2000,579,214,214.294,7,3,,,0.71,1.13,0.63,,0.95,0.54
2000,579,214,214.315,7,33,,,0.94,1.32,0.67,,0.87,0.68
2000,579,214,214.335,8,3,,,1.01,1.3,0.74,,0.86,0.8
2000,579,214,214.356,8,33,,,0.5,1.3,0.72,,0.99,0.68
2000,579,214,214.377,9,3,,,0.59,0.98,0.79,,1.14,0.98
2000,579,214,214.398,9,33,,,0.14,1.3,0.8,,1.32,1.1
2000,579,214,214.419,10,3,,,0.4,1.16,0.88,,1.01,0.84
2000,579,214,214.44,10,33,,,0.52,1.77,0.77,,1.21,0.8
2000,579,214,214.46,11,3,,,0.45,2,0.81,,1.01,0.86
2000,579,214,214.481,11,33,,,0.65,1.51,0.88,,1.12,1.06
2000,579,214,214.502,12,3,,,0.83,1.9,0.75,,1.25,0.82
2000,579,214,214.523,12,33,,,0.65,2.1,0.66,,1.32,0.92
2000,579,214,214.544,13,3,,,0.81,1.68,0.71,,1.21,0.75
2000,579,214,214.565,13,33,,,0.33,2.25,0.8,,1.01,0.86
2000,579,214,214.585,14,3,,,0.63,2.14,0.83,,1.16,0.84
2000,579,214,214.606,14,33,,,0.69,1.77,0.79,,1.14,1
2000,579,214,214.627,15,3,,,0.61,1.77,0.77,,1.16,0.65
2000,579,214,214.648,15,33,,,0.48,2.28,0.9,,0.92,0.86
2000,579,214,214.669,16,3,,,0.3,1.16,0.75,,0.8,0.82
2000,579,214,214.69,16,33,,,0.36,1.25,0.79,,0.86,0.88
2000,579,214,214.71,17,3,,,0.29,0.91,0.65,,0.82,0.96
2000,579,214,214.731,17,33,,,0.18,0.78,0.51,,0.57,0.65
2000,579,214,214.752,18,3,,,0,0.55,0.34,,0.47,0.53
2000,579,214,214.773,18,33,,,0,0.46,0.24,,0.4,0.5
2000,579,214,214.794,19,3,,,0,0.38,0.22,,0.28,0.3
2000,579,214,214.815,19,33,,,0,0.34,0.25,,0.22,0.32
2000,579,214,214.835,20,3,,,0,0.23,0.15,,0.2,0.25
2000,579,214,214.856,20,33,,,0.05,0.39,0.06,,0.35,0.05
2000,579,214,214.877,21,3,,,0.07,0.3,0.05,,0.19,0.04
2000,579,214,214.898,21,33,,,0,0.09,0.08,,0.16,0.04
2000,579,214,214.919,22,3,,,0.01,0.16,0.05,,0.13,0.03
2000,579,214,214.94,22,33,,,0,0.15,0.03,,0.13,0.02
2000,579,214,214.96,23,3,,,0,0.1,0.02,,0.14,0
2000,579,214,214.981,23,33,,,0.01,0.08,0.01,,0.06,0
2000,580,215,215.002,0,3,,,0,0.04,0.02,,0.11,0
2000,580,215,215.023,0,33,,,0,0,0.02,,0.01,0
2000,580,215,215.044,1,3,,,0,0,0,,0,0
2000,580,215,215.065,1,33,,,0,0,0,,0.01,0
2000,580,215,215.085,2,3,,,0.01,0,0.01,,0.02,0
2000,580,215,215.106,2,33,,,0,0,0.01,,0,0
2000,580,215,215.127,3,3,,,0.05,0,0,,0,0.03
2000,580,215,215.148,3,33,,,0.12,0.03,0,,0.01,0
2000,580,215,215.169,4,3,,,0.08,0.01,0,,0.05,0
2000,580,215,215.19,4,33,,,0.06,0.03,0.01,,0.06,0.03
2000,580,215,215.21,5,3,,,0.01,0,0.01,,0,0.03
2000,580,215,215.231,5,33,,,0.1,0.06,0,,0.1,0
2000,580,215,215.252,6,3,,,0.03,0.04,0.01,,0,0
2000,580,215,215.273,6,33,,,0.14,0.14,0.01,,0.07,0.03
2000,580,215,215.294,7,3,,,0.22,0.51,0.05,,0.37,0.15
2000,580,215,215.315,7,33,,,0.6,0.94,0.19,,0.68,0.62
2000,580,215,215.335,8,3,,,0.89,1.04,0.46,,0.79,0.92
2000,580,215,215.356,8,33,,,0.82,1.21,0.53,,0.83,1.23
2000,580,215,215.377,9,3,,,1.02,1.49,0.63,,0.97,1.31
2000,580,215,215.398,9,33,,,0.52,1.23,0.54,,1.07,1.43
2000,580,215,215.419,10,3,,,0.35,1.7,0.72,,1.07,1.68
2000,580,215,215.44,10,33,,,0.53,1.83,0.75,,1.03,1.82
2000,580,215,215.46,11,3,,,0.46,1.89,0.8,,1.02,1.63
2000,580,215,215.481,11,33,,,1.08,1.66,0.79,,0.86,1.9
2000,580,215,215.502,12,3,,,1.08,1.64,0.91,,0.99,2.04
2000,580,215,215.523,12,33,,,1.14,1.87,0.81,,1.24,1.85
2000,580,215,215.544,13,3,,,1.22,2.21,0.8,,1.44,1.85
2000,580,215,215.565,13,33,,,0.94,1.92,0.85,,1.33,1.75
2000,580,215,215.585,14,3,,,1.03,2.24,0.82,,1.23,1.61
2000,580,215,215.606,14,33,,,1.35,2.35,0.71,,1.46,1.82
2000,580,215,215.627,15,3,,,1.29,2.08,0.77,,1.37,1.52
2000,580,215,215.648,15,33,,,1.15,2.64,0.79,,1.33,1.63
2000,580,215,215.669,16,3,,,1.03,2.14,0.83,,1.26,1.8
2000,580,215,215.69,16,33,,,1.33,1.7,0.63,,1.13,1.26
2000,580,215,215.71,17,3,,,1.11,1.59,0.68,,1.21,1.37
2000,580,215,215.731,17,33,,,0.81,1.34,0.61,,0.91,1.52
2000,580,215,215.752,18,3,,,0.5,0.94,0.41,,0.74,1.23
2000,580,215,215.773,18,33,,,0.41,0.69,0.31,,0.59,0.97
2000,580,215,215.794,19,3,,,0.4,0.66,0.23,,0.52,0.99
2000,580,215,215.815,19,33,,,0.22,0.45,0.11,,0.36,0.65
2000,580,215,215.835,20,3,,,0.29,0.51,0.12,,0.27,0.65
2000,580,215,215.856,20,33,,,0.18,0.47,0.09,,0.34,0.55
2000,580,215,215.877,21,3,,,0.26,0.42,0.05,,0.34,0.37
2000,580,215,215.898,21,33,,,0.19,0.23,0.06,,0.25,0.19
2000,580,215,215.919,22,3,,,0.2,0.22,0.03,,0.24,0.17
2000,580,215,215.94,22,33,,,0.19,0.11,0,,0.18,0.05
2000,580,215,215.96,23,3,,,0.14,0.1,0,,0.21,0.12
2000,580,215,215.981,23,33,,,0.17,0.09,0.01,,0.08,0.16
2000,581,216,216.002,0,3,,,0.12,0.02,0.04,,0.07,0.07
2000,581,216,216.023,0,33,,,0.17,0.07,0.03,,0.15,0.03
2000,581,216,216.044,1,3,,,0,0,0,,0,0
2000,581,216,216.065,1,33,,,0,0,0.03,,0,0.01
2000,581,216,216.085,2,3,,,0.02,0,0.03,,0,0.01
2000,581,216,216.106,2,33,,,0,0,0.05,,0,0.16
2000,581,216,216.127,3,3,,,0.01,0.02,0.03,,0,0.03
2000,581,216,216.148,3,33,,,0.06,0.05,0.02,,0.06,0.01
2000,581,216,216.169,4,3,,,0.07,0.07,0.01,,0.05,0
2000,581,216,216.19,4,33,,,0.09,0.11,0,,0.07,0
2000,581,216,216.21,5,3,,,0.06,0.06,0.01,,0.02,0.01
2000,581,216,216.231,5,33,,,0.07,0.05,0.05,,0.05,0.07
2000,581,216,216.252,6,3,,,0.04,0.12,0.08,,0.07,0.02
2000,581,216,216.273,6,33,,,0.03,0.03,0.02,,0.02,0.04
2000,581,216,216.294,7,3,,,0.06,0,0.02,,0,0.04
2000,581,216,216.315,7,33,,,0.01,0,0.06,,0,0.05
2000,581,216,216.328,7,53,,,0.01,0,0.04,,0.05,0.08
2000,581,216,216.349,8,23,,,0.18,0.19,0.23,,0.17,0.23
2000,581,216,216.37,8,53,,,0.36,0.66,0.15,,0.55,0.28
2000,581,216,216.391,9,23,,,0.38,0.67,0.16,,0.41,0.16
2000,581,216,216.412,9,53,,,0.26,0.77,0.13,,0.45,0.23
2000,581,216,216.433,10,23,,,0.31,0.98,0.26,,0.68,0.59
2000,581,216,216.453,10,53,,,0.58,1.42,0.38,,0.83,1.08
2000,581,216,216.474,11,23,,,1.11,1.74,0.64,,1.13,1.48
2000,581,216,216.495,11,53,,,0.96,1.72,0.87,,1.07,1.76
2000,581,216,216.516,12,23,,,1.36,1.97,0.85,,1.24,1.81
2000,581,216,216.537,12,53,,,1.44,2.21,0.84,,1.38,1.91
2000,581,216,216.558,13,23,,,0.65,1.28,0.46,,0.93,0.97
2000,581,216,216.578,13,53,,,0.34,0.66,0.25,,0.63,0.55
2000,581,216,216.599,14,23,,,0.33,0.92,0.39,,0.77,0.94
2000,581,216,216.62,14,53,,,0.82,1.37,0.63,,0.9,1.48
2000,581,216,216.641,15,23,,,0.71,1.09,0.46,,0.74,0.87
2000,581,216,216.662,15,53,,,0.31,0.37,0.19,,0.42,0.41
2000,581,216,216.683,16,23,,,0.23,0.35,0.17,,0.41,0.4
2000,581,216,216.703,16,53,,,0.19,0.41,0.17,,0.32,0.28
2000,581,216,216.724,17,23,,,0.22,0.4,0.13,,0.35,0.18
2000,581,216,216.745,17,53,,,0.17,0.24,0.19,,0.22,0.23
2000,581,216,216.766,18,23,,,0.22,0.17,0.1,,0.22,0.14
2000,581,216,216.787,18,53,,,0.22,0.26,0.05,,0.19,0.04
2000,581,216,216.808,19,23,,,0.22,0.18,0.06,,0.19,0.02
2000,581,216,216.828,19,53,,,0.24,0.19,0,,0.15,0.01
2000,581,216,216.849,20,23,,,0.14,0.25,0.01,,0.1,0.01
2000,581,216,216.87,20,53,,,0.07,0.05,0.05,,0.12,0.01
2000,581,216,216.891,21,23,,,0.08,0.08,0.04,,0.08,0.03
2000,581,216,216.912,21,53,,,0.08,0.02,0.08,,0,0
2000,581,216,216.933,22,23,,,0.08,0.02,0.06,,0.04,0.04
2000,581,216,216.953,22,53,,,0.13,0.04,0.03,,0.07,0
2000,581,216,216.974,23,23,,,0.06,0.05,0.03,,0.01,0
2000,581,216,216.995,23,53,,,0.2,0.1,0.04,,0.03,0
2000,582,217,217.016,0,23,,,0.15,0.1,0.05,,0.04,0
2000,582,217,217.037,0,53,,,0,0,0,,0,0
2000,582,217,217.058,1,23,,,0,0.02,0.01,,0,0
2000,582,217,217.078,1,53,,,0.01,0.05,0,,0.01,0
2000,582,217,217.099,2,23,,,0,0.08,0.01,,0,0
2000,582,217,217.12,2,53,,,0,0.02,0.04,,0.05,0.01
2000,582,217,217.141,3,23,,,0.05,0,0.02,,0.03,0.01
2000,582,217,217.162,3,53,,,0.06,0.12,0,,0.08,0
2000,582,217,217.183,4,23,,,0.15,0.07,0,,0.08,0.01
2000,582,217,217.203,4,53,,,0.13,0.04,0.02,,0.03,0.03
2000,582,217,217.224,5,23,,,0.05,0.06,0.02,,0.08,0.01
2000,582,217,217.245,5,53,,,0.04,0.02,0.02,,0.05,0.06
2000,582,217,217.266,6,23,,,0.05,0.01,0.04,,0.02,0.02
2000,582,217,217.287,6,53,,,0.03,0.03,0.06,,0.05,0.14
2000,582,217,217.308,7,23,,,0.07,0.06,0.05,,0.05,0.11
2000,582,217,217.328,7,53,,,0.07,0.25,0.1,,0.19,0.13
2000,582,217,217.349,8,23,,,0.2,0.4,0.08,,0.25,0.22
2000,582,217,217.37,8,53,,,0.2,0.51,0.09,,0.31,0.46
2000,582,217,217.391,9,23,,,0.31,0.82,0.29,,0.79,1.09
2000,582,217,217.412,9,53,,,0,1.58,0.51,,1.04,1.44
2000,582,217,217.433,10,23,,,1.55,1.93,0.63,,1.04,1.49
2000,582,217,217.453,10,53,,,0.71,1.62,0.9,,0.89,2.12
2000,582,217,217.474,11,23,,,0.61,1.4,0.75,,0.74,1.78
2000,582,217,217.495,11,53,,,1.03,1.79,0.53,,1.08,1.57
2000,582,217,217.516,12,23,,,0.93,1.4,0.46,,0.79,1.28
2000,582,217,217.537,12,53,,,0.63,1.36,0.5,,0.81,1.38
2000,582,217,217.558,13,23,,,0.67,1.52,0.54,,0.82,1.49
2000,582,217,217.578,13,53,,,0.63,1.43,0.71,,0.85,1.93
2000,582,217,217.599,14,23,,,0.75,1.79,0.84,,0.98,2.02
2000,582,217,217.62,14,53,,,0.99,1.76,0.87,,0.77,2.04
2000,582,217,217.641,15,23,,,1.08,1.99,0.91,,1.02,1.91
2000,582,217,217.662,15,53,,,1.03,1.65,0.77,,0.96,1.91
2000,582,217,217.683,16,23,,,1.05,1.68,0.72,,0.86,1.76
2000,582,217,217.703,16,53,,,0.89,1.36,0.61,,0.89,1.69
2000,582,217,217.724,17,23,,,0.57,1.06,0.39,,0.81,1.26
2000,582,217,217.745,17,53,,,0.5,1.04,0.33,,0.55,0.93
2000,582,217,217.766,18,23,,,0.37,0.72,0.25,,0.42,0.82
2000,582,217,217.787,18,53,,,0.29,0.58,0.13,,0.4,0.74
2000,582,217,217.808,19,23,,,0.2,0.43,0.13,,0.3,0.48
2000,582,217,217.828,19,53,,,0.15,0.26,0.09,,0.18,0.46
2000,582,217,217.849,20,23,,,0.16,0.29,0.06,,0.15,0.41
2000,582,217,217.87,20,53,,,0.16,0.2,0.05,,0.12,0.36
2000,582,217,217.891,21,23,,,0.13,0.15,0.07,,0.05,0.26
2000,582,217,217.912,21,53,,,0.09,0.08,0.03,,0.03,0.23
2000,582,217,217.933,22,23,,,0.13,0.12,0.04,,0.08,0.22
2000,582,217,217.953,22,53,,,0.09,0.15,0.06,,0.04,0.26
2000,582,217,217.974,23,23,,,0.09,0.09,0.02,,0.04,0.14
2000,582,217,217.995,23,53,,,0.18,0.13,0.02,,0.15,0.11
2000,583,218,218.016,0,23,,,0.08,0.08,0,,0.05,0.07
2000,583,218,218.037,0,53,,,0,0,0,,0,0
2000,583,218,218.058,1,23,,,0.02,0,0,,0,0
2000,583,218,218.078,1,53,,,0.07,0.01,0,,0.05,0.01
2000,583,218,218.099,2,23,,,0.13,0.05,0,,0.05,0
2000,583,218,218.12,2,53,,,0.05,0.02,0.02,,0.05,0
2000,583,218,218.141,3,23,,,0.07,0,0.06,,0.02,0.03
2000,583,218,218.162,3,53,,,0.09,0.03,0.02,,0,0.01
2000,583,218,218.183,4,23,,,0.09,0.02,0.01,,0.01,0
2000,583,218,218.203,4,53,,,0.15,0.03,0.03,,0.03,0.09
2000,583,218,218.224,5,23,,,0.11,0.02,0.01,,0.03,0.02
2000,583,218,218.245,5,53,,,0.14,0.01,0.01,,0.03,0.01
2000,583,218,218.266,6,23,,,0.15,0.12,0.04,,0.05,0
2000,583,218,218.287,6,53,,,0.13,0.13,0.05,,0.08,0
2000,583,218,218.308,7,23,,,0.16,0.33,0.05,,0.17,0.13
2000,583,218,218.328,7,53,,,0.17,0.54,0.18,,0.33,0.32
2000,583,218,218.349,8,23,,,0.33,0.85,0.2,,0.54,0.66
2000,583,218,218.37,8,53,,,0.28,0.93,0.47,,0.7,1.15
2000,583,218,218.391,9,23,,,0.84,1.28,0.64,,0.71,1.52
2000,583,218,218.412,9,53,,,1.2,1.95,0.84,,1,1.87
2000,583,218,218.433,10,23,,,0.45,1.44,0.9,,0.96,1.9
2000,583,218,218.453,10,53,,,1.11,1.87,0.82,,0.99,1.82
2000,583,218,218.474,11,23,,,1,1.75,0.8,,1,1.78
2000,583,218,218.495,11,53,,,1.13,1.39,0.89,,0.96,1.7
2000,583,218,218.516,12,23,,,1.28,1.92,0.86,,1.05,1.98
2000,583,218,218.537,12,53,,,1.11,1.81,0.95,,1,2.07
2000,583,218,218.558,13,23,,,0.98,2.08,1.05,,1.08,2.24
2000,583,218,218.578,13,53,,,0.95,1.75,0.98,,0.93,2.07
2000,583,218,218.599,14,23,,,1.11,1.83,1.15,,1.14,2.12
2000,583,218,218.62,14,53,,,1.18,1.51,0.92,,1.14,2.2
2000,583,218,218.641,15,23,,,1.14,1.54,0.92,,0.99,1.93
2000,583,218,218.662,15,53,,,1.05,1.75,0.85,,1.03,1.63
2000,583,218,218.683,16,23,,,0.87,1.54,0.72,,1.02,1.43
2000,583,218,218.703,16,53,,,0.95,1.08,0.66,,0.9,1.85
2000,583,218,218.724,17,23,,,0.68,0.99,0.72,,0.69,1.59
2000,583,218,218.745,17,53,,,0.71,1.02,0.51,,0.74,1.17
2000,583,218,218.766,18,23,,,0.55,0.99,0.34,,0.69,0.97
2000,583,218,218.787,18,53,,,0.47,0.74,0.29,,0.44,0.8
2000,583,218,218.808,19,23,,,0.28,0.47,0.22,,0.33,0.69
2000,583,218,218.828,19,53,,,0.2,0.33,0.23,,0.22,0.56
2000,583,218,218.849,20,23,,,0.1,0.25,0.16,,0.21,0.46
2000,583,218,218.87,20,53,,,0.19,0.25,0.15,,0.19,0.41
2000,583,218,218.891,21,23,,,0.14,0.21,0.1,,0.1,0.45
2000,583,218,218.912,21,53,,,0.1,0.17,0.12,,0.1,0.47
2000,583,218,218.933,22,23,,,0.15,0.27,0.07,,0.07,0.34
2000,583,218,218.953,22,53,,,0.09,0.18,0.06,,0.1,0.35
2000,583,218,218.974,23,23,,,0.07,0.18,0.05,,0.07,0.35
2000,583,218,218.995,23,53,,,0.16,0.13,0.05,,0.06,0.23
2000,584,219,219.016,0,23,,,0.17,0.17,0.05,,0.05,0.2
2000,584,219,219.037,0,53,,,0,0,0,,0,0
2000,584,219,219.058,1,23,,,0,0,0,,0.02,0
2000,584,219,219.078,1,53,,,0.03,0,0.08,,0,0
2000,584,219,219.099,2,23,,,0.05,0,0.04,,0.01,0
2000,584,219,219.12,2,53,,,0,0,0.03,,0,0
2000,584,219,219.141,3,23,,,0,0,0.03,,0,0.01
2000,584,219,219.162,3,53,,,0,0.05,0.05,,0,0.03
2000,584,219,219.183,4,23,,,0.01,0.06,0.07,,0.02,0.1
2000,584,219,219.203,4,53,,,0.03,0.1,0.02,,0.04,0.05
2000,584,219,219.224,5,23,,,0.08,0.25,0.04,,0.1,0.05
2000,584,219,219.245,5,53,,,0.06,0.3,0.09,,0.06,0.09
2000,584,219,219.266,6,23,,,0.1,0.44,0.09,,0.17,0.2
2000,584,219,219.287,6,53,,,0.12,0.52,0.18,,0.28,0.25
2000,584,219,219.308,7,23,,,0.16,0.64,0.25,,0.47,0.48
2000,584,219,219.328,7,53,,,0.87,1.49,0.53,,0.87,1.16
2000,584,219,219.349,8,23,,,0.91,1.59,0.64,,1.07,1.14
2000,584,219,219.37,8,53,,,0.84,1.62,0.65,,1.06,1.55
2000,584,219,219.391,9,23,,,0.7,1.54,0.75,,1.04,1.46
2000,584,219,219.412,9,53,,,0.98,2.11,0.85,,1.22,1.57
2000,584,219,219.433,10,23,,,0.94,1.95,0.87,,1.32,1.6
2000,584,219,219.453,10,53,,,1.13,1.72,1.01,,1.04,2.11
2000,584,219,219.474,11,23,,,0.76,1.87,1.02,,1.01,2.08
2000,584,219,219.495,11,53,,,1.11,2.04,1.01,,1.17,1.95
2000,584,219,219.516,12,23,,,1.23,2.48,1.08,,1.36,1.87
2000,584,219,219.537,12,53,,,1.09,2.71,0.99,,1.22,2.26
2000,584,219,219.558,13,23,,,0.84,2.44,1.06,,1.18,1.87
2000,584,219,219.578,13,53,,,1.36,2.17,1.02,,1.14,1.97
2000,584,219,219.599,14,23,,,1.09,2.2,0.97,,1.15,2
2000,584,219,219.62,14,53,,,0.94,2.17,1.02,,1.14,1.82
2000,584,219,219.641,15,23,,,0.93,1.83,0.88,,0.84,1.64
2000,584,219,219.662,15,53,,,0.67,1.44,0.76,,0.75,1.44
2000,584,219,219.683,16,23,,,0.82,1.51,0.73,,0.91,1.44
2000,584,219,219.703,16,53,,,0.62,1.3,0.62,,0.8,1.33
2000,584,219,219.724,17,23,,,0.44,0.93,0.44,,0.58,1.06
2000,584,219,219.745,17,53,,,0.32,0.69,0.38,,0.51,0.84
